,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-03-31,-0.04580484188524793,-0.03826316176740476,-0.04073972598623369,-0.04405632307658591,-0.049332082696857155,0.05694193733451524,0.05020246999233584,0.052398894781774785,0.05536638540102378,0.06014153530884594
2022-04-01,-0.03928809288575881,-0.03279931899240936,-0.0349301260535999,-0.037783687631174595,-0.042322889872146004,0.049114041414470205,0.04331548206672616,0.045205260419788014,0.04775845484835907,0.05186693831285899
2022-04-04,-0.03535606196158271,-0.0294968024612646,-0.03142088730715849,-0.03399760797241142,-0.03809643531505261,0.044469657621264834,0.03923365086484972,0.0409400906253755,0.04324558453803858,0.0469554796841684
2022-04-05,-0.033357401234255374,-0.02779743587780909,-0.02962323742925984,-0.032068337809481554,-0.035957794834879125,0.042390777423803906,0.03742222872405676,0.03904150261879904,0.04122923065562836,0.044749622351440796
2022-04-06,-0.03409819418170841,-0.02842070781996675,-0.03028510134457567,-0.03278188381925479,-0.036753552310079554,0.04325107396782904,0.038177505038526634,0.03983100553069511,0.04206497558194687,0.04565977780814969
2022-04-07,-0.03642551298875796,-0.030403733113798452,-0.03238118698865915,-0.035029379075828176,-0.0392418970572404,0.045614361104897354,0.040233121357925804,0.04198689324790728,0.044356335469123535,0.04816913330269987
2022-04-08,-0.031707501496513205,-0.02642940249432168,-0.028162643751974283,-0.030483788048699736,-0.03417606631460949,0.04020056996824668,0.0354839053393798,0.0370210890051386,0.039097908630438515,0.04243983159322244
2022-04-11,-0.027499762295494647,-0.02287186661224658,-0.024391591750215283,-0.026426796786451125,-0.029664227278198146,0.035550031462500485,0.03141440765813483,0.03276222732733217,0.03458320578469336,0.037513440864936
2022-04-12,-0.027499093833307633,-0.022885886121602396,-0.02440078797030375,-0.02642953369204721,-0.029656689257523367,0.035350593085665453,0.031228094885009973,0.03257163685689065,0.03438683591004905,0.037307771037912
2022-04-13,-0.032069357181136175,-0.02671000240651402,-0.028469926728872448,-0.03082680479502418,-0.03457592529189639,0.04094573139119203,0.03615645421232265,0.037717302657024984,0.03982609469943621,0.04321946621057663
2022-04-14,-0.03097293117652719,-0.025771052821541393,-0.02747926446713726,-0.029766889286399173,-0.03340584762803799,0.03989672101188258,0.03524816939690864,0.036763154704161936,0.03880998312696561,0.04210364562115481
2022-04-18,-0.028904602466579603,-0.024018845485995626,-0.025623248050270435,-0.02777185249023269,-0.031189669076173352,0.037658256997293194,0.03329220074749728,0.034715119457870536,0.03663756084775537,0.039731065429085874
2022-04-19,-0.028389587583162606,-0.02357063695652361,-0.02515310140844344,-0.027272326485233457,-0.030643408887409605,0.03726311159918058,0.032956755473710686,0.03436021762671158,0.03625637213813695,0.039307577079347795
2022-04-20,-0.035081492501926645,-0.029239028549200897,-0.031157598012374634,-0.03372693251653278,-0.03781401058442303,0.04451540692501613,0.03929440916430543,0.04099595742101407,0.043294842643153725,0.0469941033873619
2022-04-21,-0.03150852720625089,-0.02623102724005153,-0.02796407178409646,-0.030284952643365327,-0.03397681185545031,0.040391383077197994,0.035675253764526293,0.03721226296816493,0.039288846885551024,0.042630390557962236
2022-04-22,-0.028680863746063302,-0.023847617796317947,-0.02543477659819013,-0.027560288314864012,-0.030941370967279464,0.03716659288874854,0.032847462041768874,0.03425508753789136,0.03615686695471637,0.039217123235913406
2022-04-25,-0.030202993144413156,-0.025149134574342438,-0.026808738947119593,-0.02903126925424456,-0.03256668080099764,0.038650058508945574,0.034133781730724705,0.03560565803310974,0.03759424382080623,0.04079418493577374
2022-04-26,-0.03385002174829869,-0.028246654215206578,-0.030086708330545043,-0.03255089564239596,-0.03647071452979271,0.04248946200249918,0.037482127840161014,0.03911404210352287,0.041318847973147936,0.044866720534837895
2022-04-27,-0.031941066789865934,-0.026626420223163423,-0.02837166310235646,-0.03070887988481752,-0.03442672488944509,0.04046492350506886,0.03571559889677973,0.037263426606760935,0.039354626920866005,0.0427196906290248
2022-04-28,-0.029522477766788843,-0.02458203759987203,-0.026204397226834108,-0.028377049636724654,-0.03183311968102667,0.03778537766421338,0.03337045490951433,0.03480929944863532,0.03675325750853768,0.039881385729176204
2022-04-29,-0.027099627060833045,-0.022541594914159382,-0.024038378011073905,-0.02604285923000329,-0.029231416895081814,0.03499835579352286,0.03092516410186885,0.03225263684555196,0.03404612548815402,0.03693212521831279
2022-05-02,-0.025034452666444704,-0.020802181676957694,-0.02219199014578318,-0.024053211707820085,-0.027013884136176364,0.03262540643129077,0.028843324498457706,0.030075923172981047,0.03174123173329879,0.03442096994939101
2022-05-03,-0.023777255712920546,-0.01974874149301458,-0.02107163957622258,-0.022843255228359755,-0.02566139022201773,0.03110665008375358,0.02750665119778569,0.028679908132440625,0.030265042740417213,0.03281576870668183
