,VaR_0.01,VaR_0.025,VaR_0.01875,VaR_0.0125,VaR_0.00625,ES_0.01,ES_0.025,ES_0.01875,ES_0.0125,ES_0.00625
2022-06-30,-0.018843449736775337,-0.015841860748952278,-0.016827533406863875,-0.018147539181159997,-0.020247291720536666,0.02204977249240189,0.0193674642213022,0.02024164137513871,0.021422702760006004,0.023323212613853048
2022-07-01,-0.03222960130836146,-0.027136694671385752,-0.02880912178973157,-0.031048824226018384,-0.034611551730410604,0.037155435664787344,0.03260426438460281,0.03408751297284321,0.036091463343819505,0.03931612844205977
2022-07-04,-0.031357073998312446,-0.026401749181702364,-0.028028996683814828,-0.030208194901150426,-0.0336746774573313,0.03615356778691057,0.03172534367111691,0.03316852318773065,0.035118338040502156,0.03825589074381564
2022-07-05,-0.025339138220901107,-0.021324240655926866,-0.02264266725269456,-0.024408294722169356,-0.02721690422586628,0.02935925620216389,0.025771425559848363,0.026940716805429518,0.028520493549489306,0.031062597886683734
2022-07-06,-0.03420424869497734,-0.02881750306842927,-0.0305864220979011,-0.03295534581149216,-0.03672362749636194,0.03918400895526153,0.034370254504863175,0.035939080209968215,0.0380586499696617,0.041469364489522376
2022-07-07,-0.03201124772197509,-0.026960229898080414,-0.028618901416344465,-0.03084018245137691,-0.03437360676269534,0.036803102008786996,0.03228936380496623,0.03376041277375662,0.0357478807882915,0.03894602323391363
2022-07-08,-0.03349029629854918,-0.028197008770893157,-0.02993523769152197,-0.032263061430835176,-0.035965964784004656,0.0386247014807971,0.03389446393850185,0.03543607108196376,0.03751886706878152,0.0408704069186302
2022-07-11,-0.03327671656605473,-0.028016347723554297,-0.029743766687182375,-0.03205711380938913,-0.035736988995468184,0.03838980172025605,0.03368898128397525,0.035221001251240114,0.0372908444360468,0.04062154123051125
2022-07-12,-0.02535099554086341,-0.02133893500540897,-0.02265642996815259,-0.024420809800005053,-0.027227434668243004,0.029308747594801936,0.025723452205573087,0.026891917199991597,0.028470577633314918,0.03101088565443146
2022-07-13,-0.02368016777534607,-0.019929855900201802,-0.021161396890313135,-0.02281066777672857,-0.025434187157708142,0.027413548773176092,0.024062159691355584,0.025154393496287883,0.02663006140249066,0.029004638568993584
2022-07-14,-0.023325889433517752,-0.01963749523755115,-0.020848703476025143,-0.02247074488686044,-0.02505094994179036,0.026924269444450855,0.023628211823286463,0.024702412839327517,0.02615371745654769,0.02848909033496124
2022-07-15,-0.03286691527201261,-0.027689145279189534,-0.02938944013354342,-0.031666462842592134,-0.035288556252064444,0.03767428801299926,0.03304728034008204,0.03455524437310206,0.036592586668485125,0.03987098452116737
2022-07-18,-0.03307260269260408,-0.02784902241315613,-0.029564360615270287,-0.031861529268054904,-0.03551566912561201,0.03809271343361723,0.03342476834014916,0.03494607407522786,0.03700144174343241,0.04030884519997691
2022-07-19,-0.032459510578899654,-0.027325458610903686,-0.029011397182000673,-0.031269194059182756,-0.03486070465601161,0.03748608454259342,0.03289814458349898,0.0343933762608668,0.03641351644391688,0.03966423344578587
2022-07-20,-0.03176440460394529,-0.026731974605965884,-0.02838454218666585,-0.030597648872165664,-0.034118070125828494,0.036796707225493844,0.03229957965004243,0.03376521513523446,0.03574536923587033,0.0389317424664344
2022-07-21,-0.030824241601630834,-0.025943487626011525,-0.027546247285404602,-0.0296926515588987,-0.03310696830777915,0.035670457632888806,0.03130887221559245,0.032730333860172094,0.03465080667408066,0.03774114351316771
2022-07-22,-0.029973992321846138,-0.025226608415426535,-0.02678557152868113,-0.02887332378080386,-0.03219434189932052,0.034703692024682514,0.030461290026962528,0.03184390922243506,0.033711903752585294,0.03671779494246768
